,STATEFP,COUNTYFP,COUNTYNS,GEOID,NAME,NAMELSAD,LSAD,CLASSFP,MTFCC,CSAFP,CBSAFP,METDIVFP,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,ACRES_Almonds (drip tape),Plastic_Usage_Almonds (drip tape),Plastic_Weight_Almonds (drip tape),Plastic_Category_Almonds (drip tape),ACRES_Avocados (drip tape),Plastic_Usage_Avocados (drip tape),Plastic_Weight_Avocados (drip tape),Plastic_Category_Avocados (drip tape),ACRES_Lemons (drip tape),Plastic_Usage_Lemons (drip tape),Plastic_Weight_Lemons (drip tape),Plastic_Category_Lemons (drip tape),ACRES_Olives (drip tape),Plastic_Usage_Olives (drip tape),Plastic_Weight_Olives (drip tape),Plastic_Category_Olives (drip tape),ACRES_Oranges (drip tape),Plastic_Usage_Oranges (drip tape),Plastic_Weight_Oranges (drip tape),Plastic_Category_Oranges (drip tape),ACRES_Pistachios (drip tape),Plastic_Usage_Pistachios (drip tape),Plastic_Weight_Pistachios (drip tape),Plastic_Category_Pistachios (drip tape),ACRES_Prunes (drip tape),Plastic_Usage_Prunes (drip tape),Plastic_Weight_Prunes (drip tape),Plastic_Category_Prunes (drip tape),ACRES_Strawberries (drip tape),Plastic_Usage_Strawberries (drip tape),Plastic_Weight_Strawberries (drip tape),Plastic_Category_Strawberries (drip tape),ACRES_Strawberries (mulch),Plastic_Usage_Strawberries (mulch),Plastic_Weight_Strawberries (mulch),Plastic_Category_Strawberries (mulch),ACRES_Sunflowers (drip tape),Plastic_Usage_Sunflowers (drip tape),Plastic_Weight_Sunflowers (drip tape),Plastic_Category_Sunflowers (drip tape),ACRES_Walnuts (drip tape),Plastic_Usage_Walnuts (drip tape),Plastic_Weight_Walnuts (drip tape),Plastic_Category_Walnuts (drip tape),ACRES_Wheat (drip tape),Plastic_Usage_Wheat (drip tape),Plastic_Weight_Wheat (drip tape),Plastic_Category_Wheat (drip tape),Total_Plastic_Weight_drip tape,Total_Plastic_Weight_mulch,Total_Plastic_Weight
10,06,075,00277302,06075,San Francisco,San Francisco County,06,H6,G4020,488,41860,41884,C,121455687,479136515,+37.7272391,-123.0322294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
11,06,041,00277285,06041,Marin,Marin County,06,H1,G4020,488,41860,42034,A,1348061297,796944835,+38.0518169,-122.7459738,,,,,,,,,,,,,68.74949258,67.5248039242551,21.741653398637702,drip tape,,,,,,,,,,,,,,,,,,,,,,,,,6.7203893,2.2002245774110403,0.7084288643754497,drip tape,,,,,22.45008226301315,0.0,22.45008226301315
12,06,043,00277286,06043,Mariposa,Mariposa County,06,H1,G4020,,,,A,3752420463,36268135,+37.5700335,-119.9128599,,,,,,,,,,,,,44.811096129999996,44.0128409135263,14.171265618255934,drip tape,,,,,,,,,,,,,,,,,,,,,,,,,9.52326201,3.1178722237902,1.003893285005701,drip tape,,,,,15.175158903261634,0.0,15.175158903261634
13,06,035,01693324,06035,Lassen,Lassen County,06,H1,G4020,,45000,,A,11761603010,463438616,+40.7210862,-120.6299518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.98487108,252.33238867867402,81.24604615003453,drip tape,205.98487108,120.31038186859469,29.479051317352415,mulch,,,,,,,,,113.86836339999999,1.0995263816382934,0.0,drip tape,81.24604615003453,29.479051317352415,110.72509746738695
14,06,055,00277292,06055,Napa,Napa County,06,H1,G4020,488,34900,,A,1938165958,104249021,+38.5070999,-122.3259045,,,,,,,,,,,,,214.72753231,210.90242229060394,67.9064151229376,drip tape,,,,,,,,,,,,,1.18735015,1.4545092461238145,0.46832325392326785,drip tape,1.18735015,0.6935002032394562,0.16992488729874777,mulch,,,,,90.55310837,29.646671599313365,9.545642799030428,drip tape,363.28817604,3.5079535857563444,0.0,drip tape,77.92038117589131,0.16992488729874777,78.09030606319006
15,06,089,01682610,06089,Shasta,Shasta County,06,H1,G4020,454,39820,,A,9778179454,186530168,+40.7605142,-122.0435556,3.17945607,3.4697976936210715,1.1172063365444869,drip tape,,,,,,,,,646.23463937,634.7227546696892,204.3681926383197,drip tape,,,,,,,,,27.161674670000004,7.41050623517908,2.386036666680843,drip tape,243.24982118,297.98211927987245,95.94435792278347,drip tape,243.24982118,142.07586567980084,34.8121389881932,mulch,,,,,1466.95112874,480.2730590792732,154.63844069681537,drip tape,,,,,458.4542342611438,34.8121389881932,493.266373249337
16,06,053,00277291,06053,Monterey,Monterey County,06,H1,G4020,,41500,,A,8496669426,1270747469,+36.2401070,-121.3155723,,,,,238.97982486,339.0438851566061,109.16543565637276,drip tape,,,,,147.17529683,144.55354778619653,46.543387775495376,drip tape,,,,,,,,,,,,,11437.95592818,14011.547187065673,4511.441497283838,drip tape,11437.95592818,6680.611242468595,1636.9167696858676,mulch,,,,,371.66718185,121.68212757011987,39.17924212569341,drip tape,,,,,4706.329562841399,1636.9167696858676,6343.2463325272665
17,06,105,00277317,06105,Trinity,Trinity County,06,H1,G4020,,,,A,8234265201,73407949,+40.6477241,-123.1144043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
18,06,045,00277287,06045,Mendocino,Mendocino County,06,H1,G4020,,46380,,A,9081421729,962951511,+39.4323876,-123.4428811,,,,,,,,,,,,,118.87857756,116.76090017962649,37.59470408927038,drip tape,,,,,,,,,,,,,11.13607598,13.641742899891256,4.392371819627381,drip tape,11.13607598,6.504291051312897,1.5937139148479427,mulch,,,,,140.8843385,46.12488507771365,14.851302130940757,drip tape,,,,,56.83837803983852,1.5937139148479427,58.43209195468646
19,06,027,01804637,06027,Inyo,Inyo County,06,H1,G4020,,,,A,26368508405,119088171,+36.5619770,-117.4039269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
20,06,051,00277290,06051,Mono,Mono County,06,H1,G4020,,,,A,7896839510,214694734,+37.9158363,-118.8751668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
21,06,109,00277319,06109,Tuolumne,Tuolumne County,06,H1,G4020,,43760,,A,5752184086,138627184,+38.0214344,-119.9647335,,,,,,,,,,,,,6.90725369,6.784209360230561,2.184381440920321,drip tape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.184381440920321,0.0,2.184381440920321
22,06,095,00277312,06095,Solano,Solano County,06,H1,G4020,488,46700,,A,2128380148,218647027,+38.2672255,-121.9395940,20562.78445831,22440.537160141124,7225.409814774522,drip tape,,,,,,,,,167.33594106,164.3550546414405,52.919081947082894,drip tape,,,,,195.46530273000002,74.66018230232208,24.039104328492844,drip tape,,,,,20.06048629,24.574185458725058,7.91240243210135,drip tape,20.06048629,11.716805964270375,2.8709103813953485,mulch,7494.83626749,3680.662434109984,1185.1006188714118,drip tape,12258.466420230001,4013.3655797526467,1292.2244616198238,drip tape,13476.5368377,130.1310332714543,0.0,drip tape,9787.605483973435,2.8709103813953485,9790.476394354831
23,06,071,00277300,06071,San Bernardino,San Bernardino County,06,H1,G4020,348,40140,,A,51948120575,123845026,+34.8572198,-116.1811967,,,,,481.94054284,683.7355168147786,220.1493341557945,drip tape,10.72442583,12.008056868234446,3.86635717910623,drip tape,13.29941603,13.062503096846058,4.205868041747026,drip tape,85.87111297999999,16.399721229414165,5.2803863777844615,drip tape,653.45479598,249.5944472640445,80.36448308278854,drip tape,,,,,31.975221700000002,39.1697896441996,12.61189874904373,drip tape,31.975221700000002,18.67589164626515,4.5760603506261175,mulch,,,,,,,,,447.16378783000005,4.317866411280953,0.0,drip tape,326.47832758626447,4.5760603506261175,331.0543879368906
24,06,013,01675903,06013,Contra Costa,Contra Costa County,06,H1,G4020,488,41860,36084,A,1871930816,209819213,+37.9194790,-121.9515431,297.53083535,324.70076124642947,104.54723300215136,drip tape,,,,,,,,,197.22607054,193.7127277916675,62.37167295258531,drip tape,,,,,35.57367206,13.587766238140578,4.374992400462904,drip tape,,,,,3.25709296,3.9899534486981647,1.284686217757894,drip tape,3.25709296,1.9023829067860076,0.4661313717352415,mulch,,,,,682.16970989,223.3392285273321,71.91082113185061,drip tape,2799.87147028,27.035889994790747,0.0,drip tape,244.48940570480806,0.4661313717352415,244.9555370765433
25,06,003,01675840,06003,Alpine,Alpine County,06,H1,G4020,,,,A,1912292633,12557304,+38.6217831,-119.7983522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
26,06,017,00277273,06017,El Dorado,El Dorado County,06,H1,G4020,472,40900,,A,4423349463,203269403,+38.7855320,-120.5343981,,,,,,,,,,,,,42.356333989999996,41.601807377659796,13.394960432266759,drip tape,,,,,,,,,,,,,,,,,,,,,,,,,228.78024085,74.90159963563232,24.116835942362354,drip tape,,,,,37.511796374629114,0.0,37.511796374629114
